id,x,y,continent
Samp 50,-94.7500544507056,49.6581140695195,North America
Samp 51,17.7956140972674,29.3577590258562,Africa
Samp 52,64.5164175610989,48.5463414890206,Asia
Samp 53,-45.5628551077098,63.2850152066034,North America
Samp 54,38.6848780140281,31.6083925442682,Asia
Samp 55,71.9454069714993,-79.2691115234873,Antarctica
Samp 56,60.2669384144247,-77.052476876785,Antarctica
Samp 57,15.6304855272174,-13.9612016797529,Africa
Samp 58,-142.516004377976,-89.0845446901017,Antarctica
Samp 59,-151.232865666971,70.0173957530153,North America
Samp 60,-21.5825037192553,-81.3870574836837,Antarctica
Samp 61,-129.674999713898,63.433389159703,North America
Samp 62,84.2570123914629,-78.7661889789193,Antarctica
Samp 63,81.6953716892749,31.1765682920378,Asia
Samp 64,81.4272624347359,-77.3225392192104,Antarctica
Samp 65,-49.2855317238718,79.1271858013061,North America
Samp 66,49.2263583373278,35.8453813941503,Asia
Samp 67,51.0672581288964,43.1072813162622,Asia
Samp 68,11.3290669117123,-85.7793316498837,Antarctica
Samp 69,71.7274602223188,48.4652699711694,Asia
Samp 70,6.53020363301039,-85.8017348429729,Antarctica
Samp 71,-93.2481875550002,-88.2858094288244,Antarctica
Samp 72,176.89586609602,-85.7426802583521,Antarctica
Samp 73,16.3246536254883,-10.7518975082287,Africa
Samp 74,166.51154528372,-72.4417203495187,Antarctica
Samp 75,109.880007840693,-88.9135241860532,Antarctica
Samp 76,-108.144440827891,33.6253933812446,North America
Samp 77,-112.035462688655,35.1962473048941,North America
Samp 78,76.2530415225774,33.5793200384742,Asia
Samp 79,83.9322387054563,34.3043147959397,Asia
Samp 80,142.421350646764,-83.4675085465175,Antarctica
Samp 81,40.9286243095994,-80.9991443679368,Antarctica
Samp 82,139.716599928215,-30.1521294743844,Australia
Samp 83,-6.72433312050998,53.2655075556952,Europe
Samp 84,-30.3743768390268,-81.4672721150641,Antarctica
Samp 85,135.831254711375,-24.0291951502351,Australia
Samp 86,-101.692789457738,51.0743914869365,North America
Samp 87,-134.934074738994,59.8467606073762,North America
Samp 88,-6.68347377330065,-72.0225536165903,Antarctica
Samp 89,47.3320452030748,-72.731370412465,Antarctica
Samp 90,67.0835285447538,-81.2022771947579,Antarctica
Samp 91,-118.047628076747,57.8206759733964,North America
Samp 92,149.021731344983,-80.9916677434305,Antarctica
Samp 93,-129.863867294043,-88.5565847450992,Antarctica
Samp 94,60.676853377372,50.5767679182785,Asia
Samp 95,-78.6996664199978,-2.51799423712869,South America
Samp 96,-112.159005152062,-76.608792809679,Antarctica
Samp 97,-1.45525622181594,33.4938829959323,Africa
Samp 98,98.0470742192119,49.7549867889527,Asia
Samp 99,144.386218283325,-32.3679844057379,Australia
Samp 100,-72.5281395949423,42.0600191044567,North America
Samp 101,98.7752565834671,46.5430081468892,Asia
Samp 102,-57.0452833548188,-86.6806865547508,Antarctica
Samp 103,-72.6375900674611,-39.378737359114,South America
Samp 104,14.0152217913419,-21.0368571232908,Africa
Samp 105,-74.8502454534173,40.6815645919895,North America
Samp 106,36.6646663472056,21.5402704417744,Africa
Samp 107,65.328631605953,27.941390490729,Asia
Samp 108,-22.5508444570005,-77.273191823878,Antarctica
Samp 109,-109.118729447946,65.9547667459469,North America
Samp 110,-107.777547407895,47.9732586309224,North America
Samp 111,32.1800971124321,-12.1097637436322,Africa
Samp 112,90.2540092170238,53.9020885431497,Asia
Samp 113,50.7846062723547,-86.5406814035606,Antarctica
Samp 114,52.0810692664236,40.9470071371431,Asia
Samp 115,-59.758372893557,-4.52571655038905,South America
Samp 116,153.920377325267,65.7054922582851,Asia
Samp 117,144.514858955517,-16.7537695033801,Australia
Samp 118,25.7690473459661,15.3757973160257,Africa
Samp 119,-49.1884023975581,78.2583005348465,North America
Samp 120,63.3161354809999,-72.3907678837837,Antarctica
Samp 121,96.5755203925073,79.7880642519415,Asia
Samp 122,84.514529267326,21.5189092003191,Asia
Samp 123,60.0927904620767,-87.8391388110001,Antarctica
Samp 124,54.1237365547568,-68.5634342340268,Antarctica
Samp 125,106.832339130342,-72.9054414598385,Antarctica
Samp 126,100.214294074103,18.2656540737911,Asia
Samp 127,103.71758309193,35.9847371598489,Asia
Samp 128,-11.230503609404,19.5610402403602,Africa
Samp 129,-62.048711925745,-11.1832657272338,South America
Samp 130,18.9217641949654,-70.8093459227354,Antarctica
Samp 131,1.31691710092127,49.5223428195662,Europe
Samp 132,74.4395506381989,27.2282225210009,Asia
Samp 133,-47.7954367920756,75.2812661598931,North America
Samp 134,-64.3781110458076,9.13971197626634,South America
Samp 135,3.33160056732595,8.47073209396824,Africa
Samp 136,39.1165042016655,38.2243333078467,Asia
Samp 137,116.698222886771,-88.6392398273095,Antarctica
Samp 138,19.5940810069442,-89.7690109853349,Antarctica
Samp 139,104.10272735171,12.9592742636172,Asia
Samp 140,-69.4027832150459,-39.8526569020298,South America
Samp 141,-55.1746755838394,-15.2640828641549,South America
Samp 142,52.4681121110916,35.0147730446212,Asia
Samp 143,17.3353062104434,65.5222491259405,Europe
Samp 144,36.7431478668004,26.3970115171572,Asia
Samp 145,-2.0701062027365,24.3899448148221,Africa
Samp 146,24.88659680821,5.13603572351171,Africa
Samp 147,54.2683559004217,-68.0518704237663,Antarctica
Samp 148,68.0564163811505,35.0402755334571,Asia
Samp 149,-102.102135373279,-75.4072173385484,Antarctica
Samp 150,138.790651587769,-3.56044346109573,Asia
Samp 151,40.4470502771437,30.4526202563437,Asia
Samp 152,-100.724579812959,56.5485958090666,North America
Samp 153,104.909271961078,64.1288039310091,Asia
Samp 154,20.6098259333521,-86.1716649852024,Antarctica
Samp 155,75.6535569950938,-77.4259553544799,Antarctica
Samp 156,124.722150312737,57.6929123289276,Asia
Samp 157,-99.974388834089,35.3650695840755,North America
Samp 158,-165.737426318228,-87.2310167465541,Antarctica
Samp 159,-94.4462117180228,32.7702511637564,North America
Samp 160,3.25976631604135,18.1268144127099,Africa
Samp 161,-69.8778951354325,-51.2390053572823,South America
Samp 162,130.877405600622,63.134500351136,Asia
Samp 163,154.741090117022,67.7532100719799,Asia
Samp 164,10.9159554261714,-73.915193736221,Antarctica
Samp 165,66.4382017124444,49.9394747250476,Asia
Samp 166,146.220557391644,-32.8635767447644,Australia
Samp 167,129.969139723107,-14.2395810397989,Australia
Samp 168,-69.4722512550652,54.760114389577,North America
Samp 169,-5.06975934840739,18.5692880372251,Africa
Samp 170,-121.795877208933,-77.9356376689151,Antarctica
Samp 171,18.8329870160669,-87.6723462253043,Antarctica
Samp 172,104.678245922551,29.1987642404468,Asia
Samp 173,-163.813890852034,-86.9743753475474,Antarctica
Samp 174,84.8642384447157,43.7071746106305,Asia
Samp 175,-11.0554859507829,21.5600240256339,Africa
Samp 176,68.9229098707438,59.8067790131053,Asia
Samp 177,4.64478503912687,26.8761771602222,Africa
Samp 178,106.485324734822,34.9557504765161,Asia
Samp 179,138.658875999972,-69.9391200859525,Antarctica
Samp 180,-5.15520891174674,36.6153235802482,Europe
Samp 181,-24.0835565887392,-85.3192185017476,Antarctica
Samp 182,68.2321004010737,58.8019565120791,Asia
Samp 183,-2.4227546621114,33.0350305385297,Africa
Samp 184,52.1014600899071,66.7000930015516,Europe
Samp 185,-55.113939223811,-12.1485385739778,South America
Samp 186,-36.2988090980798,75.9550894295498,North America
Samp 187,146.627322016284,-42.9130911070094,Australia
Samp 188,-4.35394842177629,16.6396055364914,Africa
Samp 189,-9.31820425204933,7.80244820706419,Africa
Samp 190,109.196600597352,51.1076576170237,Asia
Samp 191,83.4788339864463,21.7790494951463,Asia
Samp 192,132.193174045533,66.5062546662796,Asia
Samp 193,166.988096376881,65.4147522189313,Asia
Samp 194,-107.557210642844,75.1570224321895,North America
Samp 195,-44.7414411697537,-87.64536442791,Antarctica
Samp 196,111.681757187471,71.6169347365283,Asia
Samp 197,-67.1669696364552,-46.7647469599821,South America
Samp 198,86.1883954983205,22.663429138245,Asia
Samp 199,14.9716558679938,79.6106442446781,Europe
Samp 200,15.3609028179199,-86.838580570306,Antarctica
Samp 201,-145.516163203865,-80.4649207473621,Antarctica
Samp 202,-83.6563321854919,82.0251955324736,North America
Samp 203,28.5701686609536,-79.4672084596062,Antarctica
Samp 204,-68.7031668797135,63.1549456857757,North America
Samp 205,136.916883755475,-77.5011190166728,Antarctica
Samp 206,112.89949583821,74.1553656854352,Asia
Samp 207,-108.692566165701,47.0073886680743,North America
Samp 208,30.5157286673784,-80.0178892969371,Antarctica
Samp 209,116.529206167907,33.6363211193472,Asia
Samp 210,41.605507498607,-0.932655791108445,Africa
Samp 211,146.647691382095,-29.6113208407578,Australia
Samp 212,121.132824327797,-27.8778368018623,Australia
Samp 213,-71.098737437278,-39.7787284224626,South America
Samp 214,-134.567507458851,60.3540315769049,North America
Samp 215,-62.5437200535089,79.8379490558102,North America
Samp 216,-146.415695892647,-83.8690007074421,Antarctica
Samp 217,83.3040725626051,-72.5411485286043,Antarctica
Samp 218,40.0592892710119,6.29898658320162,Africa
Samp 219,-50.0501927174628,74.6781799861493,North America
Samp 220,-65.2702550869435,-24.779821068973,South America
Samp 221,95.174949131906,33.6136181352466,Asia
Samp 222,144.005790269002,-17.1015728375183,Australia
Samp 223,85.8340443391353,-74.4907598955364,Antarctica
Samp 224,47.6723808143288,27.7301304007382,Asia
Samp 225,-70.7642290089279,-40.9155848515988,South America
Samp 226,35.0939727947116,-24.3165066735083,Africa
Samp 227,2.9942577984184,20.3253413750979,Africa
Samp 228,-14.8442690446973,81.1618491232431,North America
Samp 229,-94.8464549705386,63.8292256758809,North America
Samp 230,66.3349515851587,-80.925408432138,Antarctica
Samp 231,64.7387381549925,-82.3682452472355,Antarctica
Samp 232,115.49256616272,-23.5916379204364,Australia
Samp 233,16.2114243395627,15.2988916643154,Africa
Samp 234,22.4708484951407,-89.6637201051973,Antarctica
Samp 235,-90.152080077678,50.0607826352744,North America
Samp 236,-64.6450655255467,-31.4447231297247,South America
Samp 237,-48.1160850729793,76.5568809152246,North America
Samp 238,127.15152005665,35.2226144013555,Asia
Samp 239,-68.0862043239176,-49.5890681333262,South America
Samp 240,33.0146516952664,-9.62041334533477,Africa
Samp 241,123.771742656827,-73.9871599106005,Antarctica
Samp 242,115.095660500228,-77.0485927721528,Antarctica
Samp 243,157.301690289751,-81.188185400229,Antarctica
Samp 244,74.3622737657279,-70.177096098812,Antarctica
Samp 245,-47.9914787784219,63.5470954112274,North America
Samp 246,120.594122596085,43.2221784851537,Asia
Samp 247,-89.117372687906,41.8122712224789,North America
Samp 248,125.218964740634,-14.7752419674675,Australia
Samp 249,25.3784593753517,22.4829526047724,Africa
Samp 250,18.9050131291151,-89.3015261557163,Antarctica
Samp 251,132.616179864854,-29.4596339867735,Australia
Samp 252,-101.896103499457,72.4041754622692,North America
Samp 253,-135.51264247857,-88.0396263540551,Antarctica
Samp 254,43.0097709037364,58.4375949798004,Europe
Samp 255,71.0540783219039,45.104165998508,Asia
Samp 256,-105.980361839756,57.654006360227,North America
Samp 257,98.3754372876137,24.0940206062562,Asia
Samp 258,-67.3623615223914,-4.99702205798162,South America
Samp 259,-3.57527355663478,42.4912622084159,Europe
Samp 260,-68.433544607833,-33.7908187004808,South America
Samp 261,-152.319580418989,-83.9201399766107,Antarctica
Samp 262,-70.556072909385,-12.3445915061988,South America
Samp 263,146.364550609142,-31.8981398133771,Australia
Samp 264,46.080198828131,61.7227589301862,Europe
Samp 265,-103.780366815627,40.393290309449,North America
Samp 266,46.0547035094351,-72.8844910161525,Antarctica
Samp 267,50.5649383831769,33.3354279232781,Asia
Samp 268,37.5637631770223,-2.87718538508409,Africa
Samp 269,-2.68634556792676,34.962663133331,Africa
Samp 270,128.313570348546,56.685708114442,Asia
Samp 271,-106.140847373754,68.3263006108078,North America
Samp 272,-159.304890129715,65.3827188459761,North America
Samp 273,15.5397707037628,-82.5057865011575,Antarctica
Samp 274,-65.8327667042613,-21.5117267724823,South America
Samp 275,17.8697727341205,-70.7478193962925,Antarctica
Samp 276,-71.3089965563267,-46.9856512977019,South America
Samp 277,-100.325049022213,33.9917732880387,North America
Samp 278,31.3171747326851,-0.935942860486193,Africa
Samp 279,83.4671340230852,70.5626485781756,Asia
Samp 280,-48.1227859854698,-4.41859705018696,South America
Samp 281,-115.608197450638,39.5382189567993,North America
Samp 282,9.43537915125489,55.9888809782013,Europe
Samp 283,5.328987557441,45.8876540813708,Europe
Samp 284,19.5751104969531,3.76552749196534,Africa
Samp 285,59.1211242880672,-79.0042917642453,Antarctica
Samp 286,-100.561114512384,42.8583364531833,North America
Samp 287,177.941927779466,67.4671096785205,Asia
Samp 288,-156.884444011375,-77.4674548226577,Antarctica
Samp 289,131.668045800179,-71.1042618131789,Antarctica
Samp 290,-74.4635046925396,42.3500056642177,North America
Samp 291,32.5958089157939,5.7046385736204,Africa
Samp 292,146.075760014355,-82.7165052613973,Antarctica
Samp 293,-69.5914033614099,-17.9279875490046,South America
Samp 294,109.587231986225,43.6632248683736,Asia
Samp 295,139.275262467563,-68.5012662049465,Antarctica
Samp 296,16.9546887651086,3.36208770008929,Africa
Samp 297,-7.76869227178395,-74.24861838036,Antarctica
Samp 298,-11.9521739054471,22.2764695244648,Africa
Samp 299,55.30965808779,27.8299548650563,Asia
Samp 300,129.714825153351,62.7239338122081,Asia
Samp 301,16.0678971558809,26.4332919294398,Africa
Samp 302,160.314740482718,66.1525467508995,Asia
Samp 303,92.0018686261028,34.1064644516721,Asia
Samp 304,170.628114771098,-86.3514445935085,Antarctica
Samp 305,9.85286163166165,60.2850287493548,Europe
Samp 306,-123.041653325781,-75.0142177605574,Antarctica
Samp 307,132.159703094512,-13.9848419150129,Australia
Samp 308,-50.1068241242319,69.6240607292567,North America
Samp 309,-15.4915413167328,-75.0414713749366,Antarctica
Samp 310,-78.2682180963457,0.14206034042445,South America
Samp 311,-0.235601970925927,-84.9287103908023,Antarctica
Samp 312,-66.3746780343354,53.5360572202136,North America
Samp 313,-45.9238990489393,-80.1208887728277,Antarctica
Samp 314,70.2389289345592,42.9716893507123,Asia
Samp 315,146.689765686169,-68.5839588014581,Antarctica
Samp 316,44.7169044055045,-86.3269785180961,Antarctica
Samp 317,-102.333203488961,46.5741032176378,North America
Samp 318,-94.3796079419553,-75.4097890085831,Antarctica
Samp 319,-97.6795891206712,-85.5740697651886,Antarctica
Samp 320,68.5677392128855,60.2728835751549,Asia
Samp 321,40.963035710156,51.1442562540691,Europe
Samp 322,-66.6630911082029,-31.5046116799016,South America
Samp 323,-4.19519601389766,14.9851468690299,Africa
Samp 324,-0.448994748294353,19.667821141653,Africa
Samp 325,-91.4114437624812,56.3084273116748,North America
Samp 326,90.2540543954819,-84.4590846588158,Antarctica
Samp 327,-15.2858539391309,-85.8456851511784,Antarctica
Samp 328,33.8464616239071,-15.6125741491333,Africa
Samp 329,-4.52200306579471,5.78981459262393,Africa
Samp 330,48.686466710642,57.4524908121264,Europe
Samp 331,45.140203088522,-23.237123488003,Africa
Samp 332,-16.9074215367436,-83.8817828566913,Antarctica
Samp 333,97.1498592104763,68.9692455275708,Asia
Samp 334,-113.966627446935,61.3212970879318,North America
Samp 335,92.2608195617795,52.687621411733,Asia
Samp 336,60.9972960501909,-68.2802317394941,Antarctica
Samp 337,130.879387669265,-72.5110490825615,Antarctica
Samp 338,-94.5721378270537,-83.1546338162181,Antarctica
Samp 339,-112.340373527259,64.8950473606123,North America
Samp 340,65.5487983021885,61.3279458106161,Asia
Samp 341,-100.999299287796,-89.55907529571,Antarctica
Samp 342,-11.9589219242334,11.7630565057671,Africa
Samp 343,97.0263133943081,-78.7415812546795,Antarctica
Samp 344,135.558256544173,-68.7886979922783,Antarctica
Samp 345,111.692492226139,76.363352234638,Asia
Samp 346,136.776008689776,52.5745912665549,Asia
Samp 347,79.3774308823049,26.2980424435889,Asia
Samp 348,-157.270870367065,59.8833908566885,North America
Samp 349,-62.2493367176503,-7.18120117456431,South America
Samp 350,-44.9831744190305,66.7249032545085,North America
Samp 351,14.0529025532305,-15.4981523365663,Africa
Samp 352,-33.9700563903898,73.8619748645297,North America
Samp 353,-59.5865259412676,-27.8421991453888,South America
Samp 354,101.220702817664,75.6974311827681,Asia
Samp 355,68.7117402255535,63.5802054203753,Asia
Samp 356,40.2018153201789,35.0798197708036,Asia
Samp 357,-65.115953469649,-68.4332597297503,Antarctica
Samp 358,-145.795765891671,-88.9784353675671,Antarctica
Samp 359,136.074309702963,-72.3181198222981,Antarctica
Samp 360,75.0304849538952,32.0729775749902,Asia
Samp 361,109.865214368328,-77.9475315619759,Antarctica
Samp 362,-47.4857446644455,68.5621377425441,North America
Samp 363,-100.001306477934,35.8784540102716,North America
Samp 364,46.1877871770412,-24.0817795285021,Africa
Samp 365,170.002683475614,-45.651723431149,Oceania
Samp 366,43.9390236418694,28.8181625730908,Asia
Samp 367,-41.8844141531736,-12.3005634609228,South America
Samp 368,98.7590228486806,50.8759933045101,Asia
Samp 369,8.45575016923249,53.1256093283487,Europe
Samp 370,-5.88102816604078,7.37288128089546,Africa
Samp 371,-123.951941169798,-86.7923863166787,Antarctica
Samp 372,-74.571590591222,-7.73178200070831,South America
Samp 373,-108.621736317873,-89.0043044697636,Antarctica
Samp 374,4.92799596861005,24.7489025090167,Africa
Samp 375,-74.6560283750296,-14.8667759328952,South America
Samp 376,31.980606643483,-86.224197053657,Antarctica
Samp 377,101.311407415196,49.5367606408625,Asia
Samp 378,-59.2449721880257,76.2794169768954,North America
Samp 379,-1.43332128413022,-88.8397540912192,Antarctica
Samp 380,15.4232515208423,12.9771872616437,Africa
Samp 381,-113.911022404209,-79.0488507904994,Antarctica
Samp 382,140.927801867947,75.9142154961763,Asia
Samp 383,-6.50292003527284,-80.9167163119293,Antarctica
Samp 384,-104.269293956459,42.2129192711991,North America
Samp 385,136.592758996412,-28.3812485280685,Australia
Samp 386,-68.2652430329472,-39.4029365493785,South America
Samp 387,-125.88501448743,-88.1463384521789,Antarctica
Samp 388,122.179201086983,60.030513052956,Asia
Samp 389,-76.0357300378382,8.4288227173687,South America
Samp 390,40.8366155717522,45.100911713719,Europe
Samp 391,40.5729746259749,37.1572231200549,Asia
Samp 392,12.29248797521,51.4375037283017,Europe
Samp 393,-152.39929147996,-87.688653101881,Antarctica
Samp 394,42.3013544082642,-82.8496712482292,Antarctica
Samp 395,-121.262077968568,57.6052362728009,North America
Samp 396,-74.799668546766,64.9338137825799,North America
Samp 397,-50.3280489519238,-82.8397802065245,Antarctica
Samp 398,56.2132383976132,18.6448663375522,Asia
Samp 399,-90.222800290212,76.7690372655325,North America
Samp 400,-68.2416332233697,64.470704381751,North America
Samp 401,34.4768312014639,63.4891652450235,Europe
Samp 402,19.6017424017191,-71.2358207487885,Antarctica
Samp 403,-123.201957726851,51.3520624007211,North America
Samp 404,-99.8051121924073,57.2141803236968,North America
Samp 405,24.8127240780741,-7.68992372117435,Africa
Samp 406,-91.5716697927564,15.9948268252776,North America
Samp 407,84.3790808133781,21.468727677731,Asia
Samp 408,45.8531880564988,19.7400774859192,Asia
Samp 409,46.4810438174754,-83.9371411507359,Antarctica
Samp 410,-132.477101795375,67.8656669113161,North America
Samp 411,91.7495106440037,66.7477467555395,Asia
Samp 412,110.808580890298,39.4063755512131,Asia
Samp 413,165.231647193432,-20.8827985407958,Oceania
Samp 414,-71.4784470386803,-0.293914901586007,South America
Samp 415,37.3101763240993,32.5760489640167,Asia
Samp 416,-171.471349652857,-87.4795937835257,Antarctica
Samp 417,-39.2218503076583,-8.01950921316298,South America
Samp 418,92.8607878088951,20.8402300924366,Asia
Samp 419,94.8939341772348,28.2389907558107,Asia
Samp 420,95.7888495270163,46.0295115416132,Asia
Samp 421,-48.4133347682655,77.9842653551474,North America
Samp 422,109.012687224895,-83.950310287492,Antarctica
Samp 423,24.9588343966752,28.4444456693731,Africa
Samp 424,100.012195827439,-72.0943054177588,Antarctica
Samp 425,-8.89660097658634,-86.457572551919,Antarctica
Samp 426,-62.9474408738315,-71.8565248592601,Antarctica
Samp 427,-163.314431095496,65.4495635905785,North America
Samp 428,-76.1706934310496,69.0052904648478,North America
Samp 429,15.6143632717431,-20.2547342295116,Africa
Samp 430,-157.730348613113,62.3641303888135,North America
Samp 431,126.0231324099,7.1253408998968,Asia
Samp 432,-137.371453056112,-78.338439272995,Antarctica
Samp 433,74.4849718362093,51.9515656757155,Asia
Samp 434,33.494732324034,-75.4148238078131,Antarctica
Samp 435,46.4422554709017,-20.2805594706985,Africa
Samp 436,-5.87339426390827,21.9258929213472,Africa
Samp 437,108.220229409635,-83.7591528503175,Antarctica
Samp 438,143.378884093836,-66.8932067048982,Antarctica
Samp 439,-66.4386523235589,-32.788501855638,South America
Samp 440,93.8459187559783,50.127323586801,Asia
Samp 441,5.03317125141621,48.3872363436515,Europe
Samp 442,-83.5038158297539,48.7701893249469,North America
Samp 443,-88.5464222542942,38.2420235647091,North America
Samp 444,-46.2089461181313,-79.5542081264123,Antarctica
Samp 445,42.6018533483148,-89.0888512752974,Antarctica
Samp 446,115.810396699235,-80.7038289986942,Antarctica
Samp 447,-99.2556717339903,61.4921396011736,North America
Samp 448,84.5170927047729,48.4786048499895,Asia
Samp 449,-69.4829334877431,5.10620239454387,South America
Samp 450,128.853136422113,-19.0256056359646,Australia
Samp 451,145.342936506495,-29.3686365001094,Australia
Samp 452,22.2455683350563,-85.6172457345561,Antarctica
Samp 453,-68.5721467528492,-15.1188971415681,South America
Samp 454,-55.8743575494736,1.11190912343055,South America
Samp 455,-114.712188094854,71.4781407555769,North America
Samp 456,-107.220348408446,51.0700701062297,North America
Samp 457,56.40913663432,27.8295710711159,Asia
Samp 458,124.576807692647,-82.399627738978,Antarctica
Samp 459,19.1987115796655,68.4263631777495,Europe
Samp 460,-10.3842554334551,-74.3350162417742,Antarctica
Samp 461,105.525644430891,58.3785293996085,Asia
Samp 462,-112.539545986801,-87.533740745632,Antarctica
Samp 463,64.5931115560234,-87.3511522135903,Antarctica
Samp 464,58.8809815049171,32.5901476307775,Asia
Samp 465,-113.863655431196,66.5325477447608,North America
Samp 466,43.3185851108283,9.600805670623,Africa
Samp 467,-3.36626208387315,-72.7960492316902,Antarctica
Samp 468,-31.6144614759833,73.033551723052,North America
Samp 469,56.8725414667279,58.5744016729798,Europe
Samp 470,44.7198920510709,-68.8395641912903,Antarctica
Samp 471,129.85947182402,-72.5055431311959,Antarctica
Samp 472,-122.323009399697,-86.2455715949022,Antarctica
Samp 473,92.8938763774931,50.5531279255679,Asia
Samp 474,42.8922975249588,60.1990650917233,Europe
Samp 475,-5.45404974371195,41.0482501918293,Europe
Samp 476,-104.802765212953,22.6798958952761,North America
Samp 477,38.5579878184944,55.7120213111825,Europe
Samp 478,113.576642973348,-78.2579813241797,Antarctica
Samp 479,126.961831217632,42.6897554701922,Asia
Samp 480,-84.7095577139407,49.0295024051753,North America
Samp 481,118.254920588806,-28.4388127681349,Australia
Samp 482,63.8882861193269,-87.0690133788594,Antarctica
Samp 483,91.0289815440774,-83.8559828002132,Antarctica
Samp 484,141.539643164724,-37.975868232124,Australia
Samp 485,-1.37719589285553,9.6217677971032,Africa
Samp 486,135.191705105826,-20.9621606920188,Australia
Samp 487,77.9748306144029,-75.7634140933561,Antarctica
Samp 488,15.1014523208141,12.6718320870877,Africa
Samp 489,-130.713376365602,65.0475450571135,North America
Samp 490,-12.249473053962,-84.0080249485878,Antarctica
Samp 491,-89.9733026325703,16.4251885048556,North America
Samp 492,38.0635470617563,-13.6648577395162,Africa
Samp 493,40.1934364344925,37.6645514525077,Asia
Samp 494,109.357567084953,56.2241585081347,Asia
Samp 495,73.2383706048131,53.240960428371,Asia
Samp 496,108.165061231703,54.8264952585247,Asia
Samp 497,-116.128003774211,57.0604559337976,North America
Samp 498,90.8870234526694,34.8082195441488,Asia
Samp 499,-45.5658911168575,80.6241502149858,North America
Samp 500,-71.2015563994646,-36.9580503001097,South America
Samp 501,-79.722415516153,-5.521393242625,South America
Samp 502,53.8600555434823,-73.6649308194844,Antarctica
Samp 503,52.1204947214574,-71.3318661323481,Antarctica
Samp 504,104.255348900333,23.3311321598521,Asia
Samp 505,153.503033649176,-77.5763944536966,Antarctica
Samp 506,25.7153339311481,-2.19186276932861,Africa
Samp 507,24.0752705745399,-81.4050900181207,Antarctica
Samp 508,0.178205799311399,14.9702878504443,Africa
Samp 509,154.96966034174,-87.1851922190042,Antarctica
Samp 510,-100.257911989465,57.4760272766844,North America
Samp 511,67.7633371856064,34.4973429759179,Asia
Samp 512,-63.1232371274382,-19.3008743812936,South America
Samp 513,66.9173026643693,28.1604246920185,Asia
Samp 514,120.517011014745,-2.08017137535374,Asia
Samp 515,18.4891430754215,-89.2727462994771,Antarctica
Samp 516,68.8399498164654,39.8292564425207,Asia
Samp 517,51.6663942206651,58.1856378961957,Europe
Samp 518,-112.131610661745,74.9754630775154,North America
Samp 519,60.7395357638597,42.3142149590968,Asia
Samp 520,66.3886884693056,36.9203302922209,Asia
Samp 521,-103.35029002279,57.0847110316901,North America
Samp 522,-11.6886477079242,-89.8148966353241,Antarctica
