x,y,continent
78.1066763587296,-87.5497677391368,Antarctica
124.712009131908,56.6041022033288,Europe
134.467529291287,-66.9058938758815,Antarctica
-46.1253460217267,-82.5439699679057,Antarctica
39.1234114766121,0.382800863323297,Africa
125.714290542528,-14.7829621749137,Australia
141.463627684861,-76.0993771613841,Antarctica
-67.4156785570085,1.2847112292783,South America
89.0062809549272,69.9309614206647,Europe
-89.9491691216826,-79.8264340821981,Antarctica
18.7877888604999,8.94164814845048,Africa
-98.7205690238625,29.8378492103741,North America
32.9405908752233,64.8994102473184,Europe
53.5739600658417,53.0943390267858,Europe
-141.496648443863,-76.0002870301398,Antarctica
105.580679336563,66.6472172083707,Europe
-59.0225670207292,-38.2742291170786,South America
8.51075858809054,52.9148993399211,Europe
-63.3805158734322,-16.7732504964855,South America
-64.4124704785645,57.7885399123097,North America
44.2229839134961,-69.3847029670748,Antarctica
-131.016995804384,63.6095922328031,North America
134.297009026632,-69.3765940163573,Antarctica
-130.151050994173,67.0216923130932,North America
125.535000124946,71.4940850910325,Europe
-1.3028556201607,30.8701275046511,Africa
-6.239203652367,14.9973287717536,Africa
-79.7356064524502,34.6324482684494,North America
-151.236392688006,-86.2492705669118,Antarctica
73.7854730989784,25.6129699647217,Asia
74.9464103579521,61.5520943059434,Europe
-49.8301193956286,71.7427300333766,Europe
142.357330257073,-75.5659755228735,Antarctica
-6.77380772307515,-89.294240209374,Antarctica
131.039602970704,-11.6685283121165,Australia
-104.551340555772,27.3716249138568,South America
-52.7611803263426,72.7761741343227,Europe
-118.03266428411,-78.8620361069303,Antarctica
98.4218773059547,-84.3798542432321,Antarctica
137.803778713569,51.0939174471983,Europe
25.5980343092233,55.0152764226207,Europe
-138.100705873221,-85.1126717950192,Antarctica
114.319993564859,58.2446234239754,Europe
-81.1600953899324,32.7491246791855,North America
36.9879335537553,34.266725706983,Asia
33.1531499885023,39.1077303617833,Europe
10.3447082731873,18.6430354016799,Africa
138.316396549344,-31.5884142055508,Australia
12.7991130016744,63.8598112142246,Europe
50.5372496880591,59.159847299665,Europe
80.598192634061,27.3156644557264,Asia
122.996152667329,59.4492576027734,Europe
-71.986531522125,-4.06527072113063,South America
-90.1545740291476,18.1210400191756,South America
-132.624092381448,-76.9257382189753,Antarctica
-74.1826251056045,9.58102534384993,South America
-82.7296283841133,35.0533108621623,North America
98.3898317813873,26.4963786720593,Asia
120.723022269085,-21.4908093086871,Australia
88.8512782752514,-79.9632626319457,Antarctica
140.113494526595,-21.5320110739379,Australia
33.5291500110179,60.9772016634578,Europe
-24.6267759148031,73.1711376152439,Europe
74.1837057843804,28.5929180467672,Asia
-62.3248969763517,78.4755043230382,Europe
24.6185586322099,67.8730918406372,Europe
32.5313594564795,-27.1060263623288,Africa
-82.2707248851657,27.005600907113,North America
48.1810774281621,65.7382955922674,Europe
90.5071639828384,35.5781986723281,Asia
124.581271223724,-74.3739910517464,Antarctica
100.251556746662,43.0653703660109,Asia
98.9043729286641,25.760391054154,Asia
114.407161585987,45.3556747878243,Asia
-91.829985966906,41.2557695482259,North America
157.642670050263,69.1574535258708,Europe
105.93392492272,18.2467454887836,Asia
-49.0125766396523,62.8043609613205,Europe
121.315945023671,-85.4335301402453,Antarctica
116.346481097862,4.06704907870214,Asia
160.691473921761,-78.9893890974493,Antarctica
-62.2428570874035,-21.239585428836,South America
16.1352875735611,5.50613589911711,Africa
10.6676719710231,-77.6857658754519,Antarctica
97.0009102765471,56.1944381117034,Europe
109.749784749001,35.0577877570162,Asia
45.8965320512652,32.1597783863933,Asia
139.944550478831,59.6440237893369,Europe
122.258033640683,-89.3805101453931,Antarctica
63.1893229018897,53.4300480586501,Asia
23.4670467395335,8.765942939323,Africa
-69.2119345720857,-16.092595022573,South America
11.2547373678535,42.5651229789901,Europe
-99.9460818897933,-81.2014078816099,Antarctica
58.8054318912327,39.8603870789826,Asia
106.86927549541,55.5654035045814,Europe
-153.566550370306,58.7621993875154,North America
-93.2009668461978,-85.5240332038256,Antarctica
-70.0714969821274,51.6400137393637,North America
-41.8962461315095,72.2991319303884,Europe
123.063060371205,40.6550861564226,Asia
-68.8448498770595,77.57605713443,Europe
-28.4729281906039,-81.809414437373,Antarctica
102.158313989639,56.8588363160259,Europe
-117.090515568852,75.6677675465706,North America
115.874053649604,39.5119963275595,Asia
114.714527064934,-28.0808530184512,Australia
-82.4463936500251,-79.5857241673979,Antarctica
39.9029386136681,65.5762349653159,Europe
110.821078391746,59.9206318836974,Europe
-85.2557287272066,-88.848969965827,Antarctica
141.790908817202,-15.9532759722006,Australia
8.57402267865837,52.3845341017294,Europe
-78.6456532683223,-81.9432893245978,Antarctica
-117.922860346735,73.6622888162425,North America
40.1108442619443,-72.5082607029435,Antarctica
31.9892747886479,69.4893451805257,Europe
117.701115841046,28.1541801280409,Asia
-5.51813241094351,25.3717918356423,Africa
28.8896998856217,66.5382578767666,Europe
-168.093555998057,-87.1573863888275,Antarctica
-147.218597726896,68.3841872157408,North America
52.7325684484094,21.4253796373137,Asia
-70.6006678193808,-44.3088926425854,South America
24.5934461150318,-22.8109112158323,Africa
42.6253952644765,36.174376673847,Asia
70.5335658229887,33.6132003080403,Asia
99.1554882097989,1.69649408752265,Asia
10.4652185831219,63.9196656840839,Europe
-66.6782131511718,-6.65072268773399,South America
144.027078123763,-77.3891590816875,Antarctica
-60.4687705356628,-80.2806800225782,Antarctica
15.0551664456725,10.8082765277139,Africa
121.209316151217,-86.733591878041,Antarctica
-14.7968143969774,24.6119075051182,Africa
-113.004484623671,61.8764036296876,North America
-13.1504352763295,-86.8172977103445,Antarctica
-62.4238091334701,51.4426535389874,North America
-75.4278878308833,-50.6118799738949,South America
133.214770210907,44.9953395603207,Europe
-60.4280136991292,-16.5937385403588,South America
16.5776324551553,-6.93593199642611,Africa
26.1487065721303,26.0079158229369,Africa
142.48697809875,-13.8203048056298,Australia
39.2626861017197,56.8737314636194,Europe
108.661004696041,69.4554802812928,Europe
89.1419259645045,72.6634686034567,Europe
-1.42003588378429,14.4749781866349,Africa
-35.0033707078546,-88.3914120480429,Antarctica
103.286856282502,73.8953618748333,Europe
166.100617367774,-89.3001033968165,Antarctica
55.3712397627532,73.5414350877612,Europe
125.793421994895,48.2736320915238,Asia
18.9658266026527,-76.492688836975,Antarctica
58.8307871483266,-75.5331375100336,Antarctica
146.29983083345,-69.2228379683269,Antarctica
56.460777875036,60.2453345252205,Europe
-150.090774362907,-84.474148330801,Antarctica
115.478075612336,50.0319680130946,Europe
55.528306234628,36.2187687955793,Asia
-121.673302603886,55.3628028530713,North America
-29.7736357804388,-89.7030021882149,Antarctica
90.4549211729318,32.4355823437473,Asia
-98.0536406859756,-82.1817898532683,Antarctica
24.2736805323511,24.7616136047234,Africa
-123.058223174885,59.4320006488113,North America
14.4751219823956,20.4469501887201,Africa
-60.2868140023202,-17.4458488773221,South America
152.602781290188,68.6838129487942,Europe
-162.468734700233,60.6632204983901,North America
67.6982160843909,-78.1633484012511,Antarctica
106.746077612042,-81.9163815544049,Antarctica
-55.9058803785592,82.0824586225834,Europe
-71.6512180957943,64.0766654821612,North America
56.8533077649772,-82.4375078869078,Antarctica
115.295420950279,63.3200612384104,Europe
100.137415425852,-85.5250847458393,Antarctica
-0.81699550151825,16.490902735495,Africa
-40.786334713921,-17.9912076026569,South America
-69.3342829495668,-33.6020235512073,South America
-0.268413769081235,28.8435021738895,Africa
-110.878454027697,-78.3217191326779,Antarctica
105.667563546449,-78.2249209636832,Antarctica
128.81815161556,-89.4611244053741,Antarctica
-152.804221641272,60.4704593796569,North America
24.0093139652163,-78.5464619866696,Antarctica
-64.5358972717077,8.41699577925296,South America
-86.0723518207669,51.2006576921006,North America
145.377686955035,-5.17226464043912,Australia
99.4101987406611,20.1941503700961,Asia
50.039566392079,20.6158091382627,Asia
46.9753879308701,34.4018323243479,Asia
100.45805037953,-73.7059329024156,Antarctica
33.040585052222,47.8753031587949,Europe
29.451443804428,-74.572649794953,Antarctica
71.1294372472912,-80.1649569266709,Antarctica
16.020925892517,-23.8501776405609,Africa
-140.366749288514,65.896359502683,North America
68.2796155661345,27.796864365274,Asia
-53.3817541413009,-8.65531272440219,South America
47.2202117554843,32.9252286626637,Asia
102.060919627547,-67.8373702921323,Antarctica
-144.310180256143,-81.8024040360247,Antarctica
134.370498117059,-3.12818555535928,Asia
-98.0142866447568,-73.7556206068664,Antarctica
46.292398776859,-73.7206316538435,Antarctica
107.581380363554,71.0685863514074,Europe
107.972586080432,-70.4416977127305,Antarctica
6.52679714374244,53.1561641678635,Europe
-66.0742649249732,-68.5186402972862,Antarctica
109.457243168727,29.7612590306259,Asia
39.4562381599098,13.5472603782944,Africa
121.925493450835,-3.62322684743894,Asia
91.23704158701,29.9573463138497,Asia
-131.626019943506,56.2381539418854,North America
110.361656388268,76.4329137099062,Europe
-70.0447856169194,19.1661252916484,South America
62.8085237368941,26.2282068014669,Asia
51.9931693375111,22.4426698606004,Asia
148.70250781998,-29.281498119914,Australia
59.3568410910666,67.4533441660088,Europe
7.2742220107466,22.9046805834843,Africa
132.924189912155,-20.7162127267723,Australia
-9.93954526260495,-89.6426861732198,Antarctica
49.9588700383902,-81.6606259310486,Antarctica
28.6151559278369,-18.1652345723952,Africa
12.9057327378541,28.3460869901452,Africa
43.4999833256006,-76.7006891098392,Antarctica
-2.63443979434669,25.1117833602282,Africa
-65.3790108673275,45.8561346577926,North America
-35.9772663004696,74.8679665745013,Europe
144.094705581665,49.2607396719018,Europe
98.9571259450167,69.5127842686565,Europe
-105.655328482389,35.4117259826795,North America
143.093927968293,-30.1412772037175,Australia
-45.8714083023369,-22.9824757357667,South America
132.907547643408,44.7682282308171,Europe
-105.613641254604,77.7156713651271,North America
72.7270321827382,-74.8552357456018,Antarctica
39.6587870176882,55.4027090260824,Europe
137.395744565874,-89.6195182564977,Antarctica
123.451858973131,40.888449585471,Asia
105.624523730949,47.0007371696147,Asia
-8.54159309528768,24.5003689934927,Africa
95.2226323541254,22.5610997394709,Asia
97.5042437296361,60.085871347701,Europe
-121.119083035737,39.0872798986538,North America
-74.1482595540583,5.74014469914228,South America
131.780147803947,-13.809065884492,Australia
38.8939448911697,62.2334700877521,Europe
24.9027636554092,-75.4239227300313,Antarctica
-45.7797070965171,-11.7770044339739,South America
91.8967588059604,-72.9459577907044,Antarctica
36.4363089390099,38.1594404289717,Europe
39.4871183484793,6.11966503098544,Africa
-152.409750586376,68.5717365808659,North America
-100.34133547917,-76.6025610732502,Antarctica
-120.297418562695,57.0253576702111,North America
41.7277505155653,11.4775742888996,Africa
54.8176973685622,52.1363205114905,Europe
-77.9160145483911,0.953132620168361,South America
141.447269562632,66.4382522944511,Europe
128.054884029552,41.7754996854729,Asia
78.0687504261732,44.3881385562309,Asia
37.5749869644642,-3.47411915187401,Africa
141.535002859309,40.1693859898101,Asia
-93.3963129669428,47.025595370603,North America
172.743943668902,-89.9188823570383,Antarctica
-141.986928759143,-78.3092159844836,Antarctica
-126.958220545202,56.1679508208911,North America
159.27532279864,67.3199230634622,Europe
56.5686980634928,48.9997593204222,Asia
168.746218672022,66.9640823130993,Europe
104.237716728821,36.4841065227808,Asia
43.2245844136924,-80.7221971552058,Antarctica
-53.5150481946766,-23.7028664505265,South America
98.690560720861,26.8383992598915,Asia
63.4857535175979,-80.3913911966622,Antarctica
-31.22947152704,80.1269832694893,Europe
-118.958325879648,-76.2238681193675,Antarctica
-67.2644700296223,9.88043426911733,South America
81.2822171207517,27.5588207739676,Asia
17.5757377501577,48.9301357681908,Europe
87.4485014006495,50.2678324113019,Europe
-101.364287082106,-76.3941099258794,Antarctica
136.453294772655,-83.321955161744,Antarctica
104.508338626474,-2.51646408467934,Asia
135.98739489913,33.7453685412836,Asia
-48.5685225203633,73.2474524200021,Europe
133.148132152855,66.972362438495,Europe
71.6972209140658,48.5481403758,Asia
124.741209503263,7.55181537649521,Asia
37.3747946787626,18.1295778160172,Africa
91.2040343228728,29.0806488664688,Asia
23.3403509203345,31.4528825416471,Africa
118.676152126864,-78.2262894718896,Antarctica
13.2356992643327,2.899206380896,Africa
-84.9437185004354,38.1259844896902,North America
79.8581251502037,40.3901967977465,Asia
63.7690189294517,62.3096700215692,Europe
-62.7273902669549,57.9320022386944,North America
-52.6621863618493,-89.6778449670922,Antarctica
139.037329489365,-19.4582935884621,Australia
-62.358496338129,-31.0499325795362,South America
149.506762828678,-22.5540048621128,Australia
21.93763053976,21.3356151510402,Africa
72.4583074450493,-74.4169607058401,Antarctica
112.907554032281,23.7322418847754,Asia
-118.759858170524,40.2892762089694,North America
79.3368492275476,-84.3407299363307,Antarctica
70.6994705926627,47.7925875932248,Asia
-117.691681254655,-75.5907308977978,Antarctica
32.5224773213267,51.7670627382051,Europe
157.943891426548,65.7294570372722,Europe
-136.767917471007,-89.0607315950968,Antarctica
-57.8457235079259,-2.45291846630485,South America
20.481644673273,-19.709180050081,Africa
-112.064103148878,45.0860573298964,North America
-66.0975666157901,53.0094166619051,North America
54.8588990326971,52.8942387785679,Europe
54.6497362665832,30.3882249503324,Asia
-81.9630363676697,-74.4721747049487,Antarctica
143.710609646514,61.09762165511,Europe
-53.9653609134257,81.1546428384648,Europe
-130.979786189273,-82.0696424286495,Antarctica
113.286010958254,71.2538295671962,Europe
110.156293725595,-0.961656876433494,Asia
85.4201381653547,38.2034833301091,Asia
-110.831690886989,-77.6005791295629,Antarctica
44.1325487941504,46.6364379650061,Europe
115.506923943758,65.6110931222918,Europe
-92.3675606679171,-77.1988294921847,Antarctica
-106.13773567602,-87.4282051009315,Antarctica
-63.6601171363145,-89.5212509358612,Antarctica
15.4267331957817,77.1647117315675,Europe
116.346165603027,54.7840592855645,Europe
-36.2504331115633,-9.76583894535808,South America
83.60546015203,-75.1982766719407,Antarctica
37.255489602685,62.5572763559957,Europe
-65.8878717664629,7.78762189462239,South America
87.5652014650404,66.7507622869245,Europe
-31.634440748021,83.1990253089365,Europe
104.255451494828,62.9894157030776,Europe
119.851817479357,-74.8359656399993,Antarctica
59.4671294186264,-81.8163350275914,Antarctica
-69.5940563175827,-54.1820976006805,South America
40.2054487075657,48.4089161081007,Europe
94.7749717533588,55.0182293171815,Europe
88.9179053530097,48.3003742648675,Asia
153.627176927403,65.6742055697038,Europe
135.238375458866,59.7735887123857,Europe
-60.0912944599986,4.44701652608019,South America
148.582041766495,-74.4831147272093,Antarctica
53.7548157200217,59.318603588413,Europe
12.6299646031111,-74.2817491606204,Antarctica
149.206356424838,70.5972594820295,Europe
115.33072527498,30.3152977066023,Asia
-111.87685193494,61.8242571939855,North America
-106.241279169917,67.4834981113919,North America
31.9170749187469,-26.7093322185101,Africa
129.585013529286,43.8099755679632,Asia
-69.5758163742721,1.9384986245053,South America
87.5667918473482,24.3384064635764,Asia
-49.0412320196629,74.0748555211301,Europe
135.717652849853,-67.959615810193,Antarctica
-92.6719054765999,-82.6645584665787,Antarctica
-68.293843511492,-74.5539293884352,Antarctica
-35.0125981774181,80.5436631381967,Europe
-82.8881870023906,75.4070616808619,North America
44.8772929608822,-19.4719676361258,Africa
144.833277650177,-82.2657019035667,Antarctica
17.3463781177998,48.6064109039145,Europe
122.554804980755,43.4948901140211,Asia
-55.7798167224973,0.952273189900964,South America
-96.4855948928744,31.5874645601576,North America
-105.173273580149,40.588859542439,North America
128.833436686546,-71.3041350362178,Antarctica
145.166795337573,-77.4859852610841,Antarctica
114.131073094904,-83.0570282537701,Antarctica
-154.253478515893,-86.7934077072881,Antarctica
-64.6760843507946,-86.8506328775036,Antarctica
41.2452894262969,35.4199031203349,Asia
140.859937118366,41.9348460115178,Asia
-46.8025459628552,-3.53251219013008,South America
102.099832361564,-66.1553773069787,Antarctica
72.2010423615575,47.8499351927438,Asia
29.1482705343515,-75.1153741278437,Antarctica
-153.901517875493,-89.5799233101742,Antarctica
16.9381083548069,44.1410944912136,Europe
38.6635065078735,-70.8187256846725,Antarctica
53.9804455731064,33.0717508324164,Asia
12.0273576490581,-74.8783796534079,Antarctica
140.954402089119,-4.50111269573802,Asia
-32.4441190157086,-82.4478545979284,Antarctica
34.248341023922,-22.0862842612444,Africa
40.4559327475727,37.8327382570282,Europe
112.871650736779,-68.140530711557,Antarctica
28.5030186362565,-20.4613061055684,Africa
-136.740254256874,58.5303319079392,North America
127.65881630592,52.179132692964,Europe
-66.0618220735341,45.785964963353,North America
-124.618642861024,-83.9548079948755,Antarctica
12.7118254546076,3.33349016069369,Africa
152.091207504272,-26.070375259977,Australia
113.478271448985,40.5777010147923,Asia
-1.49560150690377,21.3850155568812,Africa
49.5074115134776,67.0597566708184,Europe
42.0650999899954,11.0111262818312,Africa
-114.363080570474,41.7602332080639,North America
136.121783293784,71.3612527727922,Europe
32.0019358210266,-16.9937312424568,Africa
-38.198733413592,-87.4474430329699,Antarctica
147.245076159015,-31.1115850100118,Australia
30.9173004515469,-73.3527312735257,Antarctica
-6.05547870509326,-75.0661223832698,Antarctica
-107.852231003344,61.262440680152,North America
53.5187136847526,-79.9534210782163,Antarctica
-75.4194290656596,59.6165008007786,North America
62.9279102012515,-73.8303193771538,Antarctica
141.175418039784,39.8047008236897,Asia
-69.0681541711092,-81.3068435612434,Antarctica
-129.426816757768,53.4130516863055,North America
-55.0965431705117,74.4971373085387,Europe
119.54903463833,69.3612537339569,Europe
100.84257747978,-75.1565712853227,Antarctica
115.214030407369,71.9956833635538,Europe
75.7995184510946,53.9581360875456,Asia
-26.6962846554816,-79.2207643942495,Antarctica
140.475908070803,-76.6883414133124,Antarctica
8.61122734844685,-75.3183505956838,Antarctica
-121.825544200838,55.4962016443022,North America
149.681363822892,-73.6766022122499,Antarctica
8.55209168046713,16.6944253859624,Africa
-10.385624114424,7.89363880019981,Africa
-87.202635621652,40.5913416359014,North America
86.5101619251072,-88.4972366397788,Antarctica
-110.974632678553,59.0133508768474,North America
105.786509625614,43.3896098860551,Asia
-45.4164186492562,-18.3885777550926,South America
133.328169314191,-15.605804107468,Australia
40.5965063162148,-80.8354429675177,Antarctica
161.218146784231,-82.6796062365063,Antarctica
77.9248437099159,23.7881103491472,Asia
-64.8847615532577,1.45852628193565,South America
103.915853574872,33.0502782927609,Asia
-106.916076857597,46.0485895618004,North America
-143.106859819964,69.2759749943094,North America
-87.1657238155603,37.9839218750187,North America
31.1561969295144,28.6853256155805,Africa
22.9617685172707,-14.1627943352841,Africa
5.40480840951204,25.6593490869687,Africa
135.321990894154,54.6608123855315,Europe
159.908196972683,-89.1842579120248,Antarctica
19.2331181187183,8.76754034061153,Africa
-1.26277545467019,-83.5198195493542,Antarctica
-58.2606028206646,-12.943002850932,South America
-92.2200210671872,73.4920478585307,North America
0.599664906039834,28.5949226699879,Africa
-44.1955512855202,-84.4315186817588,Antarctica
-62.107340991497,9.6875982943029,South America
106.149227013811,16.3089877455684,Asia
32.8192763216794,15.1206796295841,Africa
-6.26725771464407,37.520356877973,Europe
132.594449780881,-83.9708214567539,Antarctica
52.5384703092277,32.0621996042794,Asia
30.94710951671,50.8775924667259,Europe
53.8974561821669,31.5184247802703,Asia
19.1129288356751,-8.27802340288069,Africa
59.6273840311915,65.071120275834,Europe
-60.9706263430417,-37.1231553536207,South America
-93.95487209782,35.8099604560876,North America
8.08015700429678,21.0828781840396,Africa
110.831028046086,54.0776283003162,Europe
-68.1325956434011,-36.5231835796177,South America
114.964628973976,40.9812511996061,Asia
38.1985930167139,17.943758628761,Africa
97.1524213068187,33.1246113918999,Asia
-8.55725241824985,42.8255436478796,Europe
120.9862894658,60.1457077502448,Europe
94.2066203802824,24.3366534489441,Asia
107.927270745859,33.911816979502,Asia
23.3540738560259,-32.7645039255504,Africa
167.916865814477,-46.7320272000105,Australia
-64.7414081264287,0.585958165994683,South America
159.070940651,-80.0342730830514,Antarctica
96.4580672141165,74.4861652339712,Europe
72.0437655877322,27.7342855301646,Asia
84.0504826325923,42.939061237886,Asia
79.1423961147666,36.132593399719,Asia
140.895046144724,-69.2227078594039,Antarctica
51.6172319278121,31.4695020871853,Asia
-104.734589662403,25.0270618376086,South America
170.918955244124,-89.7450706995812,Antarctica
85.4287984315306,36.8051185816554,Asia
-162.711433293298,67.7972148550323,North America
99.6129237022251,30.603439659911,Asia
16.9640070106834,14.6537891147525,Africa
133.211765633896,50.5670407368224,Europe
-34.5152377523482,69.068583957791,Europe
8.78797729499638,-74.2910987740881,Antarctica
70.7253058813512,44.0764011739047,Asia
-117.057067500427,49.0381281952727,North America
142.039030333981,-19.2168627998991,Australia
66.730439113453,63.4908225105573,Europe
19.1534708440304,-27.1604318591735,Africa
73.749056328088,-83.8741889250274,Antarctica
149.000681284815,-31.4072518183415,Australia
-161.057569384575,-87.4060405062961,Antarctica
166.798860160634,63.7565149149256,Europe
98.2603607140481,39.258548025692,Asia
17.0125374756753,-10.3657541326906,Africa
144.377717608586,65.0088216660007,Europe
-45.6515473779291,66.5644062942608,Europe
44.0508938860148,-23.2841550395108,Africa
-69.0691172517836,66.3594033364937,North America
44.8504652548581,8.49628510276385,Africa
171.220917748287,-87.13323297482,Antarctica
103.597355671227,36.3509829448637,Asia
97.305421885103,-86.4292101565911,Antarctica
3.79471161402762,22.895113677202,Africa
-22.4315118044615,-76.2312123820716,Antarctica
63.5132135543972,58.6757307514449,Europe
-66.0391927789897,-39.6447214542838,South America
42.3156085889786,56.0114848372116,Europe
76.104625845328,41.8758002055987,Asia
-128.675279729068,-79.8020444592604,Antarctica
107.876593088731,22.1315174631899,Asia
119.944654600695,42.9747972157972,Asia
-75.8358603715897,80.473431521772,North America
97.2049631830305,46.7043755578097,Asia
93.2716753240675,60.7565972756116,Europe
138.038770062849,66.3443444917462,Europe
30.6545951776206,30.0093189476354,Africa
-13.925523776561,11.5315380459432,Africa
86.1953045334667,38.4227280615209,Asia
-40.1785334106535,-19.5797420428502,South America
-72.517223842442,-1.90121200995213,South America
69.7588686738163,-72.4153128122652,Antarctica
121.706683281809,-31.3240313379945,Australia
-123.083390342072,-81.5607963332783,Antarctica
-66.0934421326965,47.6520908529826,North America
-49.1660862509161,80.4362692768313,Europe
-176.416180506349,-84.9483552191919,Antarctica
-69.7525849286467,81.7980355048394,North America
96.0847148671746,72.5317316414806,Europe
66.3580828718841,-72.2705217096005,Antarctica
-81.0416499618441,76.9074566422816,North America
15.0534910708666,27.1580205396629,Africa
-3.09308806434274,38.2312023914804,Europe
-98.7020620331168,23.1946843595089,South America
35.3586046490818,9.10290213241433,Africa
-93.3663026522845,53.2444609171619,North America
126.88560099341,39.0575475643849,Asia
143.096536584198,71.2269228478986,Europe
5.03631714731455,18.0080126314118,Africa
-80.6603042967618,43.9728654725705,North America
-16.1292323190719,-79.2111039582847,Antarctica
51.2774475105107,-69.0457027736174,Antarctica
-89.8058379068971,35.1858117441899,North America
149.453058801591,70.3872425006485,Europe
16.6751731652766,50.0778777893291,Europe
32.1543241851032,-79.0081542074368,Antarctica
13.0384224560112,-89.9325910842472,Antarctica
-46.1861811205745,63.7841342220808,Europe
53.628126019612,-88.7232938808685,Antarctica
91.8177266791463,-79.2009439024386,Antarctica
90.3383256308734,54.7145283737965,Europe
-95.7694373745471,50.6982098515603,North America
-65.3518100827932,-22.1430800194691,South America
-31.1059889104217,-80.8266818554229,Antarctica
76.7666765023023,-84.9675968293639,Antarctica
52.1664176601917,23.5596361296853,Asia
128.897296898067,48.7755883555738,Asia
161.549899326637,-75.3960155179806,Antarctica
-56.8603003676981,78.5502050738591,Europe
-47.9124396108091,74.1625998632675,Europe
127.102247960865,67.9540794513862,Europe
36.5107839088887,-88.4619666530989,Antarctica
19.8552775382996,-5.1403412298703,Africa
62.7504375670105,56.4084684218498,Europe
-16.9870458450168,66.1543866766685,Europe
34.2297398205847,-78.7507398670926,Antarctica
89.6631074231118,-77.1071451010201,Antarctica
52.6312024891376,-89.1462152593296,Antarctica
-52.6060292869806,-89.889018822532,Antarctica
149.096327265725,68.7409461252512,Europe
132.469614325091,-29.7575155796649,Australia
11.8981717340648,-84.9428285607626,Antarctica
22.4500411748886,62.6175498097308,Europe
-117.812005905434,34.2252919363832,North America
17.5826545804739,-71.26499185362,Antarctica
-120.642470754683,-89.6491133680907,Antarctica
-71.3470888696611,-36.7944764071822,South America
-121.90328149125,71.5762063348865,North America
22.2251212690026,2.85482767828843,Africa
-9.84013178385794,11.7533835815683,Africa
74.5592743065208,37.3852513519224,Asia
98.5184975154698,43.7591603336841,Asia
21.8671809788793,-81.1753920790199,Antarctica
-60.9007893316448,-88.699795619248,Antarctica
21.0824071895331,10.1936243929509,Africa
-136.219280166551,59.5125984582389,North America
-89.6691145654768,52.8762586873761,North America
95.3377095144242,24.7463301108942,Asia
16.5281912125647,48.1031629682727,Europe
