id,x,y,continent
Samp 92,43.6191555485129,57.5304516748358,Europe
Samp 93,-68.900070944801,-30.4930709657989,South America
Samp 94,-83.2280680630356,14.9868861905043,North America
Samp 95,-12.0094787981361,-77.3625605915767,Antarctica
Samp 96,44.0840534493327,-68.4129450887917,Antarctica
Samp 97,-46.2659183330834,77.7893332435278,North America
Samp 98,-37.2754319105297,69.2294153325704,North America
Samp 99,11.9044069480151,13.8192259924031,Africa
Samp 100,29.4216067437083,-80.1853075387121,Antarctica
Samp 101,-74.7408345434815,-46.4020015745268,South America
Samp 102,84.5334395952523,-73.7142721106579,Antarctica
Samp 103,81.5474877599627,49.5547107085164,Asia
Samp 104,134.512080531567,-67.6388833634811,Antarctica
Samp 105,80.3974183090031,39.021743036861,Asia
Samp 106,-8.79522529430687,26.5126545657615,Africa
Samp 107,109.117731079459,76.2036583006928,Asia
Samp 108,148.379355864599,-21.1871815370843,Australia
Samp 109,-121.017488418147,-78.777794036115,Antarctica
Samp 110,-67.118102973327,-88.8052720207558,Antarctica
Samp 111,132.994493376464,-73.1402002171116,Antarctica
Samp 112,33.2721060421318,-73.9203498101319,Antarctica
Samp 113,87.4600711930543,37.9002450354466,Asia
Samp 114,-67.0796209853142,76.4267633291983,North America
Samp 115,116.837372453883,-25.5758114799711,Australia
Samp 116,16.1798660550267,49.5875537516667,Europe
Samp 117,86.0234457626939,-78.3333069284966,Antarctica
Samp 118,27.9194001294672,24.3112170918801,Africa
Samp 119,150.260003814474,-78.4077019921864,Antarctica
Samp 120,42.7486514020711,29.4573209709149,Asia
Samp 121,-91.7028134688735,-87.9689849842905,Antarctica
Samp 122,-75.2714038174599,-75.2312294639924,Antarctica
Samp 123,65.7188322488219,-87.4980600770716,Antarctica
Samp 124,-73.4923967532814,-2.83911079474643,South America
Samp 125,57.2649438679218,-80.4372587607072,Antarctica
Samp 126,-93.4620416723192,39.1270540890205,North America
Samp 127,97.3668315634131,-75.8072603883102,Antarctica
Samp 128,13.5592191852629,-18.9593229186587,Africa
Samp 129,32.9931420553476,59.5702783875895,Europe
Samp 130,-143.559630447999,-88.1503963838538,Antarctica
Samp 131,-66.191022824496,-31.4840258687564,South America
Samp 132,124.557080045342,-27.359510391992,Australia
Samp 133,116.868605269119,56.3848509369531,Asia
Samp 134,115.699998987839,63.516091862438,Asia
Samp 135,104.027307322249,48.7934764083359,Asia
Samp 136,-37.7665685210377,73.7485430171835,North America
Samp 137,30.9863258432597,12.4730019646726,Africa
Samp 138,-50.1970423199236,-25.7905729721258,South America
Samp 139,-2.28642309084535,40.1513687056941,Europe
Samp 140,29.6179602015764,55.0329522647758,Europe
Samp 141,69.4249220844358,62.0186108590423,Asia
Samp 142,-40.2244775556028,-11.7341394317323,South America
Samp 143,-62.3211127147079,3.70055231784471,South America
Samp 144,-5.22163893096149,-83.1474322426881,Antarctica
Samp 145,-115.523404860869,43.9934140252992,North America
Samp 146,135.328397518024,54.0716766315165,Asia
Samp 147,-10.6486077513546,-74.1111067578851,Antarctica
Samp 148,85.3352151531726,57.2932492327412,Asia
Samp 149,-50.4299863055348,-4.84043178567167,South America
Samp 150,74.113407349214,63.5768902556965,Asia
Samp 151,102.889590365812,76.0207652479272,Asia
Samp 152,-154.575767302886,58.7466891336203,North America
Samp 153,114.314429825172,-89.0636754196022,Antarctica
Samp 154,147.028642678633,68.2977265577022,Asia
Samp 155,88.2401531282812,64.5997477975031,Asia
Samp 156,38.2748479675502,-74.9134425835904,Antarctica
Samp 157,40.3828258719295,29.6569609252246,Asia
Samp 158,5.99209433421493,34.0825081745935,Africa
Samp 159,-93.9369122777134,34.7417436767011,North America
Samp 160,147.02880134806,-33.8084969915747,Australia
Samp 161,-117.857757518068,67.8666018178316,North America
Samp 162,-54.3783134780824,72.6582455146403,North America
Samp 163,-136.931845787913,60.5156122619117,North America
Samp 164,142.700301054865,-69.1133279582534,Antarctica
Samp 165,-121.645965445787,65.3076477163647,North America
Samp 166,118.417962519452,28.7748243382001,Asia
Samp 167,58.1848125625402,22.2260688989531,Asia
Samp 168,22.4732135329396,25.0408612376395,Africa
Samp 169,108.390550771728,39.6313609840718,Asia
Samp 170,-128.042511334643,-85.1348395915908,Antarctica
Samp 171,143.421293003485,-74.6875627499596,Antarctica
Samp 172,-70.49067302607,19.3846372021464,North America
Samp 173,91.9179514423013,42.9460771891399,Asia
Samp 174,-112.16047081165,46.0208898415692,North America
Samp 175,-54.5818639732897,-1.86615289274445,South America
Samp 176,43.9854024723172,61.6170430631416,Europe
Samp 177,142.143936725333,-74.874707207941,Antarctica
Samp 178,93.2965535670519,72.0334676663605,Asia
Samp 179,-67.0233321469277,-22.1757170101566,South America
Samp 180,-17.0918948203325,64.9604260155965,Europe
Samp 181,131.174627803266,-83.8514041150583,Antarctica
Samp 182,135.790750505403,-27.7972786397356,Australia
Samp 183,102.800402725115,66.3916686477946,Asia
Samp 184,-41.6386601887643,-5.66798142604732,South America
Samp 185,56.2362565286458,46.1299406814906,Asia
Samp 186,134.458327889442,54.438333085008,Asia
Samp 187,88.273489298299,74.1196133839634,Asia
Samp 188,-16.9469731394202,-88.34630669705,Antarctica
Samp 189,95.8160996809602,-85.197433820325,Antarctica
Samp 190,88.2544744480401,34.8157634761031,Asia
Samp 191,148.154881624505,-29.3692165164836,Australia
Samp 192,164.267511153594,-86.340256438241,Antarctica
Samp 193,-82.6154241990298,78.2169421495475,North America
Samp 194,75.5927065573633,48.5021855393811,Asia
Samp 195,110.982968565077,76.6365989672113,Asia
Samp 196,-73.5740068182349,-12.44320407263,South America
Samp 197,42.3036036081612,17.9878458770676,Asia
Samp 198,64.6571754477918,35.2811912850081,Asia
Samp 199,-92.1033332403749,41.0423908056185,North America
Samp 200,38.021120717749,25.2041253769176,Asia
Samp 201,-77.6378090400249,71.0095753685509,North America
Samp 202,-97.3391735460609,16.1179352198429,North America
Samp 203,131.478122267872,-71.2093044440446,Antarctica
Samp 204,125.106080956757,-31.8234157314778,Australia
Samp 205,-9.14679718203843,18.7254918071268,Africa
Samp 206,-49.3445397354662,70.7745706662248,North America
Samp 207,9.10333064384758,-78.6014959409251,Antarctica
Samp 208,99.0981904417276,-66.7938631351151,Antarctica
Samp 209,92.6096064783633,24.7578010791573,Asia
Samp 210,97.431602133438,65.2023301557973,Asia
Samp 211,125.4624631349,-18.5795422808928,Australia
Samp 212,130.65399762243,62.4554047051493,Asia
Samp 213,83.2687115762383,34.1936704067105,Asia
Samp 214,6.8105860054493,-89.1347505889007,Antarctica
Samp 215,-74.4725164957345,-88.9069058628889,Antarctica
Samp 216,169.622738845646,60.6441000375005,Asia
Samp 217,-33.2905134558678,74.2390986570099,North America
Samp 218,19.3163873814046,-29.3711846428561,Africa
Samp 219,-77.5672145560384,-73.9661349638355,Antarctica
Samp 220,13.2832200452685,79.4432598385391,Europe
Samp 221,-105.911682201549,61.3545906665218,North America
Samp 222,-70.273954058066,7.79204849892257,South America
Samp 223,-30.2481827605516,69.3392629067208,North America
Samp 224,77.0961462333798,-71.4583139061036,Antarctica
Samp 225,68.9305397495627,38.8376855854586,Asia
Samp 226,121.583615988493,58.1237066357175,Asia
Samp 227,-125.711135594174,63.3200943527462,North America
Samp 228,-97.7503897156566,48.4206050721188,North America
Samp 229,63.0070325173438,58.8478903889664,Asia
Samp 230,-104.058861583471,41.3069923108597,North America
Samp 231,132.613758835942,50.8741511016813,Asia
Samp 232,122.135147145018,-1.41907705578619,Asia
Samp 233,-44.9985712207854,61.328031390116,North America
Samp 234,123.98002943024,-73.3535629675209,Antarctica
Samp 235,74.9997496046126,44.877100987845,Asia
Samp 236,-91.7398872133344,53.7128689136774,North America
Samp 237,-124.752034228295,-82.156990776305,Antarctica
Samp 238,-8.71977307833731,-77.6599348006531,Antarctica
Samp 239,-50.8214871492237,73.3991100747323,North America
Samp 240,93.8045973144472,-74.7997917141703,Antarctica
Samp 241,-121.310934657231,51.0608250543255,North America
Samp 242,147.919491967186,-9.71137897718263,Asia
Samp 243,110.326330438256,-73.0561573483021,Antarctica
Samp 244,11.8623758107424,-2.06978092451277,Africa
Samp 245,46.2951997574419,57.4753028625901,Europe
Samp 246,-91.0855438001454,34.710344691602,North America
Samp 247,-40.2707172464579,72.2409709901341,North America
Samp 248,-154.062177920714,-88.5668489085724,Antarctica
Samp 249,52.0191077236086,-88.2828345204755,Antarctica
Samp 250,-71.4594635367393,82.4978356275053,North America
Samp 251,29.3348988052458,-19.2175684582955,Africa
Samp 252,137.986436309293,-32.5711595574226,Australia
Samp 253,-104.985472094268,-88.4867212311383,Antarctica
Samp 254,47.8451997321099,-17.5428468533144,Africa
Samp 255,19.1919785644859,-7.19561107258137,Africa
Samp 256,30.7622016314417,65.5023566825713,Europe
Samp 257,118.483106922358,58.8865888566879,Asia
Samp 258,49.450157834217,-83.5108127436477,Antarctica
Samp 259,37.8181288763881,49.755523429416,Europe
Samp 260,88.0482890177518,30.3515202653561,Asia
Samp 261,-138.658030601218,64.3265468663343,North America
Samp 262,-72.5738977454603,82.6034623980843,North America
Samp 263,125.61193828471,56.2684720340096,Asia
Samp 264,18.9390657842159,-21.6004517333246,Africa
Samp 265,-149.520856831223,-89.5277882471415,Antarctica
Samp 266,44.6202942542732,23.7353774177343,Asia
Samp 267,120.660780100152,-21.4900241428001,Australia
Samp 268,61.0516553744674,69.7947003903822,Europe
Samp 269,-18.4503054432571,-76.7330440159879,Antarctica
Samp 270,107.014537397772,22.8205539893487,Asia
Samp 271,96.7275183275342,65.169198236357,Asia
Samp 272,53.1776765920222,64.8269888990028,Europe
Samp 273,56.1282585561275,62.7918424995866,Europe
Samp 274,93.1770751532167,26.8920343502819,Asia
Samp 275,-30.019201990217,76.2759167470534,North America
Samp 276,-145.590093350038,-79.3819516716651,Antarctica
Samp 277,116.85343821533,-73.2507114063162,Antarctica
Samp 278,0.438201623037457,46.1627738205418,Europe
Samp 279,113.483787244186,-73.4492779584247,Antarctica
Samp 280,-38.3808796294034,82.320573317752,North America
Samp 281,-80.9230508934706,53.047512152898,North America
Samp 282,142.528383778408,71.2299259660774,Asia
Samp 283,-84.5951591525227,81.7683022863794,North America
Samp 284,-56.79363951087,81.2539976279041,North America
Samp 285,60.1647408865392,48.7745555368608,Asia
Samp 286,30.8074115216732,23.4209474205013,Africa
Samp 287,-35.8795645739883,-8.07932281558709,South America
Samp 288,2.80660852789879,17.7934235233571,Africa
Samp 289,62.7009819913656,48.2734021877635,Asia
Samp 290,-78.1430124957114,-88.522910727835,Antarctica
Samp 291,24.1489919275045,-15.372830840773,Africa
Samp 292,6.07918021269143,-85.5351811791923,Antarctica
Samp 293,84.9423469696194,62.914423996088,Asia
Samp 294,-90.1824525743723,-82.4162537296652,Antarctica
Samp 295,8.44885597005486,61.5696633899327,Europe
Samp 296,-22.5283690541983,-81.4600561098471,Antarctica
Samp 297,13.1706425361335,-71.9041490626507,Antarctica
Samp 298,57.6464712526649,40.2695351165852,Asia
Samp 299,-124.273929968476,52.8970511029639,North America
Samp 300,-53.5356605518609,-20.8575340333088,South America
Samp 301,65.4625874105841,32.3191325948833,Asia
Samp 302,66.6628980729729,53.1028014012242,Asia
Samp 303,-87.9805643297732,82.0619199717881,North America
Samp 304,14.1874799598008,47.7469460083801,Europe
Samp 305,8.11154915951192,-89.1057226450891,Antarctica
Samp 306,-21.93818022497,-87.3692575128359,Antarctica
Samp 307,-83.6978344246745,-74.9380075382927,Antarctica
Samp 308,93.4364828187972,-67.8021581749311,Antarctica
Samp 309,-52.0112123899162,79.4501176791983,North America
Samp 310,112.13984076865,2.61673254068566,Asia
Samp 311,-121.814265428111,-79.6250554610101,Antarctica
Samp 312,-119.23397641629,44.7524733449264,North America
Samp 313,99.224215792492,49.4184357239633,Asia
Samp 314,-49.742370005697,-5.88114573065369,South America
Samp 315,10.8730903733522,2.50293254383287,Africa
Samp 316,96.6830556001514,-70.9774799276774,Antarctica
Samp 317,-38.1229698099196,72.33785785828,North America
Samp 318,-88.3426539134234,56.3428857335755,North America
Samp 319,-42.5119746197015,-7.89431505578466,South America
Samp 320,21.8677305802703,40.8452186293669,Europe
Samp 321,-84.7691369522363,64.9077180180047,North America
Samp 322,-66.5362649504095,52.0254998956177,North America
Samp 323,-64.9608509615064,-11.6320241695407,South America
Samp 324,66.4259373955429,44.7214955063694,Asia
Samp 325,60.5638244189322,-73.0611393121961,Antarctica
Samp 326,-6.79374592378736,28.696783191652,Africa
Samp 327,-107.109963353723,-89.7636312404873,Antarctica
Samp 328,-87.6611077878624,42.4747723687705,North America
Samp 329,103.485231539235,78.7745714601492,Asia
Samp 330,74.7150689084083,21.6552549284361,Asia
Samp 331,-13.3819759637117,-80.8253854411672,Antarctica
Samp 332,75.1231116056442,72.4488935604798,Asia
Samp 333,-49.8858658410609,79.1519973882845,North America
Samp 334,-40.2186494506896,-17.9439087720959,South America
Samp 335,72.5166321638972,-81.6920969802452,Antarctica
Samp 336,22.1160498261452,-77.9211662442099,Antarctica
Samp 337,140.130717996508,-7.77277146842783,Asia
Samp 338,102.699424177408,-2.81342045142969,Asia
Samp 339,153.504823101684,-75.3235878547014,Antarctica
Samp 340,-30.4094603005797,77.0916108171674,North America
Samp 341,97.7028468064964,57.9744001207462,Asia
Samp 342,27.1129448711872,-6.195919622457,Africa
Samp 343,112.630638917908,58.489988673844,Asia
Samp 344,172.117249472067,-84.3033700705521,Antarctica
Samp 345,78.7935783527792,20.572293533469,Asia
Samp 346,106.912848064676,47.7653201735935,Asia
Samp 347,-111.876895604655,29.155097634145,North America
Samp 348,96.1558617185801,19.5811367890174,Asia
Samp 349,112.800026871264,-3.1925154829992,Asia
Samp 350,147.284777211025,-85.4940114972968,Antarctica
Samp 351,-49.311923570931,70.6517861559075,North America
Samp 352,-14.9148110579699,-77.2176574794214,Antarctica
Samp 353,109.980900138617,-83.4466366483999,Antarctica
Samp 354,81.0651772096753,35.2281623541856,Asia
Samp 355,36.122013553977,2.48337764832569,Africa
Samp 356,30.8878606930375,-75.4009938857453,Antarctica
Samp 357,31.4965068083256,-2.5571744887327,Africa
Samp 358,-41.6779853962362,63.2027986536395,North America
Samp 359,122.861918918788,46.0930559170478,Asia
Samp 360,-94.9995207600296,64.0530204339218,North America
Samp 361,58.2269631419331,39.6587100820499,Asia
Samp 362,51.6713874880224,67.8663561961778,Europe
Samp 363,143.600993715227,-76.9177608782556,Antarctica
Samp 364,-65.2829991001636,-75.5112741275325,Antarctica
Samp 365,22.2499420121312,46.9721678731042,Europe
Samp 366,106.06624382548,42.9702235440684,Asia
Samp 367,140.074097067118,-73.0209380490531,Antarctica
Samp 368,-66.1069660820067,-37.5977372534184,South America
Samp 369,145.031005069613,-71.426286394758,Antarctica
Samp 370,80.981387430802,61.3522312676037,Asia
Samp 371,143.434876296669,-14.9660371167451,Australia
Samp 372,-79.320863513276,-2.07314379056612,South America
Samp 373,126.534747183323,59.1722893670992,Asia
Samp 374,106.530268080533,67.0827610277717,Asia
Samp 375,-94.9932789243758,78.0654083442106,North America
Samp 376,76.0015981737524,59.4603515806476,Asia
Samp 377,100.666886921972,64.9300689417065,Asia
Samp 378,-70.7391665317118,-13.32905049257,South America
Samp 379,-150.961819225922,62.0273052026202,North America
Samp 380,-19.712163163349,81.0126946867217,North America
Samp 381,113.448003642261,59.8074104499442,Asia
Samp 382,91.7193843238056,51.2714856431434,Asia
Samp 383,-94.2053921800107,-77.7358597444433,Antarctica
Samp 384,-58.7075703218579,-16.1129851354835,South America
Samp 385,150.096446145326,-74.2293315018977,Antarctica
Samp 386,178.648646352813,-89.1671094630996,Antarctica
Samp 387,-69.9493853095919,-87.5886952758388,Antarctica
Samp 388,59.4076683651656,-76.6214447907706,Antarctica
Samp 389,87.9501342494041,45.6339550082488,Asia
Samp 390,31.6571634169668,16.3487867090198,Africa
Samp 391,-60.8540241792798,-66.1477795083341,Antarctica
Samp 392,46.86273640953,18.3732036544368,Asia
Samp 393,-46.231187498197,-87.8051962915923,Antarctica
Samp 394,-8.26243196614087,-73.5213823455156,Antarctica
Samp 395,101.921348366886,68.9712370195318,Asia
Samp 396,-97.4074968695641,59.5060010279831,North America
Samp 397,34.3584694247693,47.0146527789146,Europe
Samp 398,-83.8264351151884,-78.766663082072,Antarctica
Samp 399,-86.7928641568869,37.0378666407195,North America
Samp 400,29.4978543184698,-12.1889261958806,Africa
Samp 401,16.1844794545323,39.83808139893,Europe
Samp 402,102.226148145273,39.1699205654023,Asia
Samp 403,86.1346515733749,-80.8310271393257,Antarctica
Samp 404,-117.42955843918,67.4489650458534,North America
Samp 405,127.681724466383,-89.1661624695408,Antarctica
Samp 406,63.0708282720298,25.8558828800724,Asia
Samp 407,107.013443224132,-68.0443150111422,Antarctica
Samp 408,-120.533634005114,49.9342268462032,North America
Samp 409,-149.156489297748,64.8121093041464,North America
Samp 410,76.12235667184,60.9859348786399,Asia
Samp 411,-79.063975866884,-83.1895915664051,Antarctica
Samp 412,114.28162640892,-87.3851676999312,Antarctica
Samp 413,20.3146903216839,-70.9821258798554,Antarctica
Samp 414,83.337031295523,-76.7822700153647,Antarctica
Samp 415,141.541333543137,-19.9234242519846,Australia
Samp 416,-92.0169566385448,40.6254475226909,North America
Samp 417,37.0253859087825,50.0980376108932,Europe
Samp 418,12.7951097209007,57.9993674244151,Europe
Samp 419,-60.2844513114542,-27.0620690775921,South America
Samp 420,146.94724987261,-74.0481232778499,Antarctica
Samp 421,72.7947086747736,24.5089259085951,Asia
Samp 422,59.3864425364882,34.300056073818,Asia
Samp 423,79.2143674939871,15.8693354640811,Asia
Samp 424,-5.73910444043577,-78.1732639660196,Antarctica
Samp 425,111.655792817473,37.318406064533,Asia
Samp 426,-81.7729031201452,-81.4606467983932,Antarctica
Samp 427,76.6384053882211,55.4068248043341,Asia
Samp 428,95.8354529924691,27.7765809886163,Asia
Samp 429,142.517809001729,-21.208310335401,Australia
Samp 430,79.5032257307321,49.2294308315261,Asia
Samp 431,-163.266021162271,66.0375066395841,North America
Samp 432,-4.22529391944408,-78.1346154230418,Antarctica
Samp 433,9.74530857056379,-70.7469547482421,Antarctica
Samp 434,-70.4528835508972,-47.1400065989164,South America
Samp 435,76.0748192109168,48.1588925319026,Asia
Samp 436,9.5530666038394,12.9488353029039,Africa
Samp 437,-99.8937947396189,55.2759910104669,North America
Samp 438,-96.7942469101399,61.6289920149077,North America
Samp 439,-67.5523282214999,-47.5875107376229,South America
Samp 440,119.705193433911,-79.6074941191335,Antarctica
Samp 441,-85.1548475772142,-89.4600766715445,Antarctica
Samp 442,126.246317094192,41.1275779010429,Asia
Samp 443,-86.1436810623854,-80.3463162923234,Antarctica
Samp 444,-62.945148171857,8.44887843688338,South America
Samp 445,-75.5885791406035,37.6991956672196,North America
Samp 446,59.3976942356676,-75.1634076901353,Antarctica
Samp 447,141.651935437694,70.324868343076,Asia
Samp 448,33.0556432250887,4.10008730754308,Africa
Samp 449,90.1693252567202,-68.5080502297498,Antarctica
Samp 450,52.0388873387128,21.9592725645358,Asia
Samp 451,-84.4638623390347,77.3236841083301,North America
Samp 452,102.98072386533,-86.4053315022739,Antarctica
Samp 453,128.808253258467,-68.300369844942,Antarctica
Samp 454,16.1872092727572,10.3379729699413,Africa
Samp 455,19.3681880459189,-7.22845148811351,Africa
Samp 456,-54.9885213933885,-0.670858479890313,South America
Samp 457,34.4215134065598,52.8808751626178,Europe
Samp 458,-102.083974722773,49.8803253440512,North America
Samp 459,93.182842573151,48.443188075135,Asia
Samp 460,109.315199581906,44.248109127376,Asia
Samp 461,60.1505361590534,47.1317498705188,Asia
Samp 462,75.0778789166361,-75.0679178254643,Antarctica
Samp 463,52.0276818238199,38.3946389380758,Asia
Samp 464,-75.270185591653,-82.7780591959181,Antarctica
Samp 465,172.401691032574,-86.3784058550568,Antarctica
Samp 466,-152.033352255821,-88.6927867627193,Antarctica
Samp 467,21.6022850107402,39.4119057575149,Europe
Samp 468,-103.783423025161,-81.8161242730681,Antarctica
Samp 469,-80.4548488464206,-79.8773059484929,Antarctica
Samp 470,-1.30232420749962,38.6041792318158,Europe
Samp 471,113.046621959656,-77.0083216952184,Antarctica
Samp 472,-21.8057439755648,64.4613687376601,Europe
Samp 473,-58.0342438258231,-13.4240956834109,South America
Samp 474,135.269243828952,-72.4355210303772,Antarctica
Samp 475,121.544596720487,51.4739326616436,Asia
Samp 476,-104.648566609249,-89.3975161167467,Antarctica
Samp 477,146.474235523492,-8.16173631863293,Asia
Samp 478,59.5736108534038,-76.276432512565,Antarctica
Samp 479,7.64154626056552,24.753536899675,Africa
Samp 480,90.5287275183946,65.2732883354535,Asia
Samp 481,124.368266528472,-29.4963904426038,Australia
Samp 482,43.1981595419347,-79.6612193283243,Antarctica
Samp 483,-80.7182156201452,74.8675196371308,North America
Samp 484,-2.07939025014639,-80.5868189014612,Antarctica
Samp 485,99.285379126668,40.09843542017,Asia
Samp 486,109.156526215374,64.7645004217904,Asia
Samp 487,-87.8013876546174,75.5476740515073,North America
Samp 488,35.8925118483603,33.5130699844824,Asia
Samp 489,107.625665646046,50.1892968487437,Asia
Samp 490,106.980344848707,-84.2093477507955,Antarctica
Samp 491,18.9107061177492,-18.3627622525233,Africa
Samp 492,117.128356760368,42.9082282101337,Asia
Samp 493,17.4111412279308,-10.5929741131815,Africa
Samp 494,-72.858804250136,-48.1112014096065,South America
Samp 495,-73.3442881889641,-7.89279520105792,South America
Samp 496,125.325273927301,-70.0203734349754,Antarctica
Samp 497,126.14420581609,-84.0663555233633,Antarctica
Samp 498,118.436841666698,43.5020108371523,Asia
Samp 499,152.873241333291,-83.3045439961262,Antarctica
Samp 500,6.04196414351463,-74.5173529267284,Antarctica
Samp 501,-117.218377059326,-77.8803668543403,Antarctica
Samp 502,58.9710158854723,32.0215041536507,Asia
Samp 503,-79.5461197011173,40.8199589324422,North America
Samp 504,161.967481970787,-73.9466350461837,Antarctica
Samp 505,120.681702084839,-20.4109006468116,Australia
Samp 506,61.8809575214982,-71.023519758211,Antarctica
Samp 507,79.3612438347191,68.2690921502304,Asia
Samp 508,9.57100789994001,-79.9934782802299,Antarctica
Samp 509,17.5271996576339,-15.4501612772658,Africa
Samp 510,57.1426737774163,59.4566262245728,Europe
Samp 511,107.557359253988,33.2306128441388,Asia
Samp 512,100.777691658586,57.4816091460002,Asia
Samp 513,-90.5194613244385,-79.6648017419751,Antarctica
Samp 514,-79.8470627982169,-76.9201565787283,Antarctica
Samp 515,175.682717626914,-87.5625154679097,Antarctica
Samp 516,-64.2609035409987,-35.7824751503804,South America
Samp 517,24.9123602639884,-0.527300829470605,Africa
Samp 518,-90.2015390899032,-75.8406179999318,Antarctica
Samp 519,93.4377147071064,-87.9259418915484,Antarctica
Samp 520,65.8077343180776,-88.3737059218962,Antarctica
Samp 521,61.5305052045733,40.3905571015392,Asia
Samp 522,-86.7288837488741,-89.9362201495598,Antarctica
Samp 523,122.312451973557,48.5199215167983,Asia
